tile01,96,1792,0,0,32,32,0,1,1,4294967295
tile01,128,1792,0,0,32,32,0,1,1,4294967295
tile01,160,1792,0,0,32,32,0,1,1,4294967295
tile01,192,1792,0,0,32,32,0,1,1,4294967295
tile01,224,1792,0,0,32,32,0,1,1,4294967295
tile01,256,1792,0,0,32,32,0,1,1,4294967295
tile01,288,1792,0,0,32,32,0,1,1,4294967295
tile01,320,1792,0,0,32,32,0,1,1,4294967295
tile01,352,1792,0,0,32,32,0,1,1,4294967295
tile01,384,1792,0,0,32,32,0,1,1,4294967295
tile01,416,1792,0,0,32,32,0,1,1,4294967295
tile01,448,1792,0,0,32,32,0,1,1,4294967295
tile01,480,1792,0,0,32,32,0,1,1,4294967295
tile01,512,1792,0,0,32,32,0,1,1,4294967295
tile01,544,1792,0,0,32,32,0,1,1,4294967295
tile01,576,1792,0,0,32,32,0,1,1,4294967295
tile01,64,1792,32,0,32,32,0,1,1,4294967295
tile01,64,1760,32,0,32,32,0,1,1,4294967295
tile01,32,1760,32,0,32,32,0,1,1,4294967295
tile01,32,1792,32,0,32,32,0,1,1,4294967295
tile01,0,1792,32,0,32,32,0,1,1,4294967295
tile01,0,1760,32,0,32,32,0,1,1,4294967295
tile01,480,1632,0,0,32,32,0,1,1,4294967295
tile01,448,1632,0,0,32,32,0,1,1,4294967295
tile01,416,1632,0,0,32,32,0,1,1,4294967295
tile01,384,1632,0,0,32,32,0,1,1,4294967295
tile01,352,1632,0,0,32,32,0,1,1,4294967295
tile01,320,1632,0,0,32,32,0,1,1,4294967295
tile01,288,1632,0,0,32,32,0,1,1,4294967295
tile01,256,1632,0,0,32,32,0,1,1,4294967295
tile01,224,1632,0,0,32,32,0,1,1,4294967295
tile01,608,1760,32,0,32,32,0,1,1,4294967295
tile01,608,1792,32,0,32,32,0,1,1,4294967295
tile01,640,1792,32,0,32,32,0,1,1,4294967295
tile01,640,1760,32,0,32,32,0,1,1,4294967295
tile01,640,1728,32,0,32,32,0,1,1,4294967295
tile01,608,1728,32,0,32,32,0,1,1,4294967295
tile01,608,1696,32,0,32,32,0,1,1,4294967295
tile01,608,1664,32,0,32,32,0,1,1,4294967295
tile01,640,1696,32,0,32,32,0,1,1,4294967295
tile01,640,1664,32,0,32,32,0,1,1,4294967295
tile01,640,1600,32,0,32,32,0,1,1,4294967295
tile01,640,1632,32,0,32,32,0,1,1,4294967295
tile01,608,1632,32,0,32,32,0,1,1,4294967295
tile01,608,1600,32,0,32,32,0,1,1,4294967295
tile01,576,1376,0,0,32,32,0,1,1,4294967295
tile01,544,1376,0,0,32,32,0,1,1,4294967295
tile01,608,1376,0,0,32,32,0,1,1,4294967295
tile01,640,1376,0,0,32,32,0,1,1,4294967295
tile01,608,1408,32,0,32,32,0,1,1,4294967295
tile01,608,1440,32,0,32,32,0,1,1,4294967295
tile01,608,1472,32,0,32,32,0,1,1,4294967295
tile01,608,1504,32,0,32,32,0,1,1,4294967295
tile01,608,1536,32,0,32,32,0,1,1,4294967295
tile01,608,1568,32,0,32,32,0,1,1,4294967295
tile01,640,1568,32,0,32,32,0,1,1,4294967295
tile01,640,1536,32,0,32,32,0,1,1,4294967295
tile01,640,1504,32,0,32,32,0,1,1,4294967295
tile01,640,1472,32,0,32,32,0,1,1,4294967295
tile01,640,1440,32,0,32,32,0,1,1,4294967295
tile01,640,1408,32,0,32,32,0,1,1,4294967295
tile01,0,1536,0,0,32,32,0,1,1,4294967295
tile01,0,1568,32,0,32,32,0,1,1,4294967295
tile01,32,1600,32,0,32,32,0,1,1,4294967295
tile01,32,1632,32,0,32,32,0,1,1,4294967295
tile01,32,1664,32,0,32,32,0,1,1,4294967295
tile01,32,1696,32,0,32,32,0,1,1,4294967295
tile01,32,1728,32,0,32,32,0,1,1,4294967295
tile01,0,1728,32,0,32,32,0,1,1,4294967295
tile01,0,1696,32,0,32,32,0,1,1,4294967295
tile01,0,1664,32,0,32,32,0,1,1,4294967295
tile01,0,1632,32,0,32,32,0,1,1,4294967295
tile01,0,1600,32,0,32,32,0,1,1,4294967295
tile01,64,1632,0,0,32,32,0,1,1,4294967295
tile01,64,1664,32,0,32,32,0,1,1,4294967295
tile01,64,1696,32,0,32,32,0,1,1,4294967295
tile01,64,1728,32,0,32,32,0,1,1,4294967295
tile01,32,1568,0,0,32,32,0,1,1,4294967295
tile01,0,1504,32,0,32,32,0,1,1,4294967295
tile01,0,1472,32,0,32,32,0,1,1,4294967295
tile01,0,1440,32,0,32,32,0,1,1,4294967295
tile01,0,1408,32,0,32,32,0,1,1,4294967295
tile01,0,1376,32,0,32,32,0,1,1,4294967295
tile01,0,1344,32,0,32,32,0,1,1,4294967295
tile01,0,1312,32,0,32,32,0,1,1,4294967295
tile01,0,1280,32,0,32,32,0,1,1,4294967295
tile01,0,1248,32,0,32,32,0,1,1,4294967295
tile01,672,1376,0,0,32,32,0,1,1,4294967295
tile01,704,1376,0,0,32,32,0,1,1,4294967295
tile01,736,1376,0,0,32,32,0,1,1,4294967295
tile01,768,1408,0,0,32,32,0,1,1,4294967295
tile01,800,1408,0,0,32,32,0,1,1,4294967295
tile01,896,1376,0,0,32,32,0,1,1,4294967295
tile01,928,1376,0,0,32,32,0,1,1,4294967295
tile01,960,1376,0,0,32,32,0,1,1,4294967295
tile01,992,1376,0,0,32,32,0,1,1,4294967295
tile01,1056,1408,0,0,32,32,0,1,1,4294967295
tile01,1088,1408,0,0,32,32,0,1,1,4294967295
tile01,1152,1312,0,0,32,32,0,1,1,4294967295
tile01,1120,1344,0,0,32,32,0,1,1,4294967295
tile01,1056,1376,0,0,32,32,0,1,1,4294967295
tile01,1024,1376,0,0,32,32,0,1,1,4294967295
tile01,1056,1344,0,0,32,32,0,1,1,4294967295
tile01,1024,1344,0,0,32,32,0,1,1,4294967295
tile01,1088,1344,0,0,32,32,0,1,1,4294967295
tile01,1088,1376,0,0,32,32,0,1,1,4294967295
tile01,1184,1312,0,0,32,32,0,1,1,4294967295
tile01,768,1440,32,0,32,32,0,1,1,4294967295
tile01,768,1472,32,0,32,32,0,1,1,4294967295
tile01,768,1504,32,0,32,32,0,1,1,4294967295
tile01,768,1536,32,0,32,32,0,1,1,4294967295
tile01,768,1568,32,0,32,32,0,1,1,4294967295
tile01,768,1600,32,0,32,32,0,1,1,4294967295
tile01,768,1632,32,0,32,32,0,1,1,4294967295
tile01,736,1664,32,0,32,32,0,1,1,4294967295
tile01,736,1728,32,0,32,32,0,1,1,4294967295
tile01,736,1760,32,0,32,32,0,1,1,4294967295
tile01,736,1792,32,0,32,32,0,1,1,4294967295
tile01,704,1792,32,0,32,32,0,1,1,4294967295
tile01,672,1792,32,0,32,32,0,1,1,4294967295
tile01,672,1760,32,0,32,32,0,1,1,4294967295
tile01,672,1728,32,0,32,32,0,1,1,4294967295
tile01,672,1696,32,0,32,32,0,1,1,4294967295
tile01,672,1664,32,0,32,32,0,1,1,4294967295
tile01,704,1760,32,0,32,32,0,1,1,4294967295
tile01,704,1728,32,0,32,32,0,1,1,4294967295
tile01,672,1632,32,0,32,32,0,1,1,4294967295
tile01,736,1696,32,0,32,32,0,1,1,4294967295
tile01,704,1696,32,0,32,32,0,1,1,4294967295
tile01,704,1664,32,0,32,32,0,1,1,4294967295
tile01,736,1536,32,0,32,32,0,1,1,4294967295
tile01,704,1536,32,0,32,32,0,1,1,4294967295
tile01,704,1504,32,0,32,32,0,1,1,4294967295
tile01,704,1472,32,0,32,32,0,1,1,4294967295
tile01,704,1440,32,0,32,32,0,1,1,4294967295
tile01,704,1408,32,0,32,32,0,1,1,4294967295
tile01,672,1408,32,0,32,32,0,1,1,4294967295
tile01,672,1440,32,0,32,32,0,1,1,4294967295
tile01,672,1536,32,0,32,32,0,1,1,4294967295
tile01,672,1600,32,0,32,32,0,1,1,4294967295
tile01,704,1600,32,0,32,32,0,1,1,4294967295
tile01,704,1632,32,0,32,32,0,1,1,4294967295
tile01,736,1632,32,0,32,32,0,1,1,4294967295
tile01,736,1600,32,0,32,32,0,1,1,4294967295
tile01,736,1568,32,0,32,32,0,1,1,4294967295
tile01,736,1504,32,0,32,32,0,1,1,4294967295
tile01,736,1472,32,0,32,32,0,1,1,4294967295
tile01,736,1440,32,0,32,32,0,1,1,4294967295
tile01,672,1472,32,0,32,32,0,1,1,4294967295
tile01,672,1504,32,0,32,32,0,1,1,4294967295
tile01,736,1408,32,0,32,32,0,1,1,4294967295
tile01,672,1568,32,0,32,32,0,1,1,4294967295
tile01,704,1568,32,0,32,32,0,1,1,4294967295
tile01,896,1408,32,0,32,32,0,1,1,4294967295
tile01,896,1440,32,0,32,32,0,1,1,4294967295
tile01,896,1472,32,0,32,32,0,1,1,4294967295
tile01,928,1504,32,0,32,32,0,1,1,4294967295
tile01,928,1536,32,0,32,32,0,1,1,4294967295
tile01,960,1568,32,0,32,32,0,1,1,4294967295
tile01,960,1600,32,0,32,32,0,1,1,4294967295
tile01,960,1632,32,0,32,32,0,1,1,4294967295
tile01,960,1664,32,0,32,32,0,1,1,4294967295
tile01,992,1664,32,0,32,32,0,1,1,4294967295
tile01,992,1696,32,0,32,32,0,1,1,4294967295
tile01,992,1760,32,0,32,32,0,1,1,4294967295
